original_sentence,orig_sent_id,changed_sentence,changed_sent_id,original_file_name,orig_ann,changed_ann
"Робота стилістів , візажистів та українських кутюр’є , як і майстрів декорацій , у цьому фільмі заслуговує на окрему похвалу .",38,"Робота стилісток , візажисток та українських кутюр’є , як і майстринь декорацій , у цьому фільмі заслуговує на окрему похвалу .",38,dc1202fd9850.txt,"{'T35': ('стилістів', 'JOB'), 'T36': ('візажистів', 'JOB'), 'T37': ('кутюр’є', 'JOB')}","{'T35': ('стилісток', 'JOB'), 'T36': ('візажисток', 'JOB'), 'T37': ('кутюр’є', 'JOB')}"
"За академіком В . І . Вернадським , природні води належать до складних водних розчинів .",20,"За академікинею В . І . Вернадською , природні води належать до складних водних розчинів .",20,0046ebeff13e.txt,"{'T4': ('академіком', 'JOB')}","{'T4': ('академікинею', 'JOB')}"
Але чому саме Франківськ став магнетичним містом для будівельників та інвесторів ?,4,Але чому саме Франківськ сталв магнетичним містом для будівельниць та інвесторків ?,4,9fbfe077a27a.txt,"{'T4': ('будівельників', 'JOB')}","{'T4': ('будівельниць', 'JOB')}"
"Комплекс апартаментів « Парус » приваблює керівників великих підприємств , топ-менеджерів та іноземних бізнесменів .",22,"Комплекс апартаментів « Парус » приваблює керівниць великих підприємств , топ-менеджерок та іноземних бізнесменок .",22,9fbfe077a27a.txt,"{'T14': ('керівників', 'JOB'), 'T15': ('топ-менеджерів', 'JOB')}","{'T14': ('керівниць', 'JOB'), 'T15': ('топ-менеджерок', 'JOB')}"
"Міністерство охорони здоров'я України впроваджує Всеукраїнський електронний реєстр пацієнтів ( ЕРП ) , після чого паперові медичні картки стануть історією , заявив заступник міністра охорони здоров'я Роман БОГАЧОВ .",0,"Міністерство охорони здоров'я України впроваджує Всеукраїнський електронний реєстр пацієнтів ( ЕРП ) , після чого паперові медичні картки стануть історією , заявила заступниця міністра охорони здоров'я Валентина БОГАЧОВА .",0,13e0cb95075a.txt,"{'T4': ('заступник міністра', 'JOB')}","{'T4': ('заступниця міністра', 'JOB')}"
"А це одна із умов комфортного переходу до страхової медицини » , - зазначив заступник міністра .",18,"А це одна із умов комфортного переходу до страхової медицини » , - зазначила заступниця міністра .",18,13e0cb95075a.txt,"{'T12': ('заступник міністра', 'JOB')}","{'T12': ('заступниця міністра', 'JOB')}"
"А вчителька буде доброю-доброю , і гладитиме Агнесу по голівці .",28,"А вчитель буде добрим-добрим , і гладитиме Олександра по голівці .",28,1c325fde9ed4.txt,"{'T4': ('вчителька', 'JOB')}","{'T4': ('вчитель', 'JOB')}"
"За словами начальника відділу охорони здоров’я Ольги БРАТУШКИ , нові установи будуть окремими юридичними особами , де пацієнтів обслуговуватимуть сімейні лікарі .",6,"За словами начальниці відділу охорони здоров’я Ольги БРАТУШКИ , нові установи будуть окремими юридичними особами , де пацієнтів обслуговуватимуть сімейні лікарі .",6,9d4b90129d10.txt,"{'T9': ('начальника', 'JOB')}","{'T9': ('начальниці', 'JOB')}"
"Тільки виставили біля вагонів варту , а стрільці більше товпилися там , де серед інших ешелонів застрягли три большевицькі панцерники .",126,"Тільки виставили біля вагонів варту , а стрільчині більше товпилися там , де серед інших ешелонів застрягли три большевицькі панцерники .",126,f9a926049262.txt,"{'T58': ('стрільці', 'JOB')}","{'T58': ('стрільчині', 'JOB')}"
"Один полонений хохол-большевик з увігнутою всередину пикою , ніби йому кінь наступив копитом на перенісся , пояснив , що це все через комісарів , котрі в паніці підперли панцерники своїми потягами з награбованим золотом .",130,"Одна полонена хохолка-большевичка з увігнутою всередину пикою , ніби їй кінь наступив копитом на перенісся , пояснила , що це все через комісарок , котрі в паніці підперли панцерники своїми потягами з награбованим золотом .",130,f9a926049262.txt,"{'T60': ('комісарів', 'JOB')}","{'T60': ('комісарок', 'JOB')}"
"Антон з’явився на світ унаслідок швидкоплинного роману із сестрою іншого « беркутівця » , лейтенанта на прізвисько Турок .",35,"Світлана з’явилася на світ унаслідок швидкоплинного роману із сестрою іншого « беркутівця » , лейтенанта на прізвисько Турок .",35,132368095bab.txt,"{'T31': ('беркутівця', 'JOB')}","{'T31': ('беркутівця', 'JOB')}"
"За півроку робота з’явилася : колишній командир Карого , полковник Андрій Бичанський на прізвисько Мирон , познайомив свого найкращого « беркутівця » з людьми Ельдара Гарагана .",51,"За півроку робота з’явилася : колишня командирка Карої , полковниця Марина Бичанська на прізвисько Мирося , познайомила свою найкращу « беркутівку » з людьми Миколи Гарагана .",51,132368095bab.txt,"{'T52': ('беркутівця', 'JOB')}","{'T52': ('беркутівку', 'JOB')}"
"Швидко завоювавши довір’я Гарагана , колишній « беркутівець » почав непогано заробляти і згодом повністю перебрав опіку над сином на себе .",55,"Швидко завоювавши довір’я Гарагани , колишня « беркутівка » почала непогано заробляти і згодом повністю перебрала опіку над сином на себе .",55,132368095bab.txt,"{'T56': ('беркутівець', 'JOB')}","{'T56': ('беркутівка', 'JOB')}"
"Тож фон Трієру я винна окрему дяку : з усіх моїх багатолітніх затинань , заникувань і безвихідних тупцянь довкола гирилиці розрізнених кадрів пам’яті виринає тепер щире « Я можу говорити ! » – зовсім як у пролозі до фільму вже іншого режисера , Андрєя Тарковського ( « Дзеркало » ) , котрому судилося відіграти в усіх тих « муках дискурсу » роль далеко не останню – і теж варту якнайпильнішого перепрочитання й переосмислення .",4,"Тож фон Трієру я винна окрему дяку : з усіх моїх багатолітніх затинань , заникувань і безвихідних тупцянь довкола гирилиці розрізнених кадрів пам’яті виринає тепер щире « Я можу говорити ! » – зовсім як у пролозі до фільму вже іншої режисерки , Андріани Тарковської ( « Дзеркало » ) , котрій судилося відіграти в усіх тих « муках дискурсу » роль далеко не останню – і теж варту якнайпильнішого перепрочитання й переосмислення .
",2,f5bb37569413.txt,"{'T2': ('режисера', 'JOB')}","{'T2': ('режисерки', 'JOB')}"
"З погляду бджоли , різниці між мною і колишнім сталінським наркомом , головою комітету з атомної енергетики СРСР академіком Петросянцем , який 6 травня в прямому телеефірі заявив усім , хто вже помер і ще мав померти , що « наука вимагає жертв ! » , немає жодної – ми належимо до « одного вулика » .",48,"З погляду бджоли , різниці між мною і колишньою сталінською наркомкою , головою комітету з атомної енергетики СРСР академікинею Петросянець , яка 6 травня в прямому телеефірі заявила усім , хто вже помер і ще мав померти , що « наука вимагає жертв ! » , немає жодної – ми належимо до « одного вулика » .
",24,f5bb37569413.txt,"{'T24': ('наркомом', 'JOB'), 'T25': ('головою', 'JOB'), 'T27': ('академіком', 'JOB')}","{'T24': ('наркомкою', 'JOB'), 'T25': ('головою', 'JOB'), 'T27': ('академікинею', 'JOB')}"
"І за яким хріном ми з академіком Петросянцем будуємо атомні станції і вчимо машинні мови , навіть не поцікавившись виробити спершу бодай якісь засоби зворотнього зв’язку з усіма ними – тими , хто живе поруч нас і , на відміну від нас , ні в чому не винен ?..",56,"І за яким хріном ми з академікинею Петросянець будуємо атомні станції і вчимо машинні мови , навіть не поцікавившись виробити спершу бодай якісь засоби зворотнього зв’язку з усіма ними – тими , хто живе поруч нас і , на відміну від нас , ні в чому не винен ?..
",28,f5bb37569413.txt,"{'T30': ('академіком', 'JOB')}","{'T30': ('академікинею', 'JOB')}"
"Пригадуєш приказку , яку приніс наш служка Остап зі свого Світу Замерзлого Сонця : « Журавель у небесах малює веселки » ?",138,"Пригадуєш приказку , яку принесла наша служниця Тетяна зі свого Світу Замерзлого Сонця : « Журавель у небесах малює веселки » ?",138,46ae77c0ec97.txt,"{'T18': ('служка', 'JOB')}","{'T18': ('служниця', 'JOB')}"
"Насупившись , керівниця « маркетингу » , зиркнула на Ярку , впіймала її наполоханий погляд , кивнула і передала телефон ведучій , яка от-от мусила почати спілкування з аудиторією .",8,"Насупившись , керівник « маркетингу » , зиркнув на Ярку , впіймав його наполоханий погляд , кивнув і передав телефон ведучому , яка от-от мусила почати спілкування з аудиторією .
",5,2fc890744f7c.txt,"{'T5': ('ведучій', 'JOB')}","{'T5': ('ведучому', 'JOB')}"
"Поетеса , що високу , ніжну і мужню Поезію творила упослідженою тоді мовою рідного народу і крізь жорстокості життя , часом , « без надії сподіваючись » , пробивалася до людей яскравою квіткою надії на те , що її страдницька Україна стане вільною і незалежною державою , що її рідна мова відродиться , проб’ється , як квітка-ломикамінь , крізь морок численних принижень і заборон , бо за народним повір’ям — приносить щастя .",5,"Поет , що високу , ніжну і мужню Поезію творив упослідженою тоді мовою рідного народу і крізь жорстокості життя , часом , « без надії сподіваючись » , пробивався до людей яскравою квіткою надії на те , що його страдницька Україна стане вільною і незалежною державою , що його рідна мова відродиться , проб’ється , як квітка-ломикамінь , крізь морок численних принижень і заборон , бо за народним повір’ям — приносить щастя .",5,0b962bee49bc.txt,"{'T11': ('Поетеса', 'JOB')}","{'T11': ('Поет', 'JOB')}"
"Ялта — одне із небагатьох міст , куди поетеса поверталася неодноразово .",7,"Ялта — одне із небагатьох міст , куди поет повертався неодноразово .",7,0b962bee49bc.txt,"{'T14': ('поетеса', 'JOB')}","{'T14': ('поет', 'JOB')}"
"Можливо , й не було там шаленої пристрасті , але поетеса відчувала потребу мати поруч вірного друга .",18,"Можливо , й не було там шаленої пристрасті , але поет відчував потребу мати поруч вірного друга .",18,0b962bee49bc.txt,"{'T29': ('поетеса', 'JOB')}","{'T29': ('поет', 'JOB')}"
"Юрист Квітка працював у суді , чудово грав на роялі , прекрасно знав музику .",30,"Юристка Квітка працювала у суді , чудово грала на роялі , прекрасно знала музику .",30,0b962bee49bc.txt,"{'T50': ('Юрист', 'JOB')}","{'T50': ('Юристка', 'JOB')}"
Виписав для неї зі столиці купу гувернанток і вчителів .,52,Виписала для неї зі столиці купу гувернанток і вчительок .,52,c0f24f5d70e3.txt,"{'T8': ('вчителів', 'JOB')}","{'T8': ('вчительок', 'JOB')}"
"Адже до того всі няньки та гувернантки ходили з головним болем , обв’язавши вуха хустками і позатикавши їх шматочками корпії — так називалася тоді вата .",68,"Адже до того всі няні та гувернанти ходили з головним болем , обв’язавши вуха хустками і позатикавши їх шматочками корпії — так називалася тоді вата .",68,c0f24f5d70e3.txt,"{'T11': ('няньки', 'JOB')}","{'T11': ('няні', 'JOB')}"
"І навіть зовсім несподівані книжки англійських економістів , етнографів та істориків — тобто тих розумних людей , які писали про облаштування життя на землі .",203,"І навіть зовсім несподівані книжки англійських економісток , етнографок та історикинь — тобто тих розумних людей , які писали про облаштування життя на землі .",203,c0f24f5d70e3.txt,"{'T54': ('економістів', 'JOB'), 'T55': ('етнографів', 'JOB'), 'T56': ('істориків', 'JOB')}","{'T54': ('економісток', 'JOB'), 'T55': ('етнографок', 'JOB'), 'T56': ('історикинь', 'JOB')}"
"Механік шпарко вдихнув , заплющив очі .",8,"Механікиня шпарко вдихнула , заплющила очі .",8,5764f733fff2.txt,"{'T3': ('Механік', 'JOB')}","{'T3': ('Механікиня', 'JOB')}"
Штовхонув ногою медсестру-хропуху :,13,Штовхонув ногою медбрата-хропуху :,13,5764f733fff2.txt,"{'T4': ('медсестру', 'JOB')}","{'T4': ('медбрата', 'JOB')}"
Механік сіпнувся і знепритомнів .,25,Механікиня сіпнулася і знепритомніла .,25,5764f733fff2.txt,"{'T7': ('Механік', 'JOB')}","{'T7': ('Механікиня', 'JOB')}"
Черговий лікар ще вночі ґрунтовно поінформував про перспективи одужання .,30,Чергова лікарка ще вночі ґрунтовно поінформувала про перспективи одужання .,30,5764f733fff2.txt,"{'T8': ('лікар', 'JOB')}","{'T8': ('лікарка', 'JOB')}"
— Коли ? — Механік вів відлік на дні .,37,— Коли ? — Механікиня вела відлік на дні .,37,5764f733fff2.txt,"{'T9': ('Механік', 'JOB')}","{'T9': ('Механікиня', 'JOB')}"
"— За півроку , — розвів руками доктор .",38,"— За півроку , — розвела руками докторка .",38,5764f733fff2.txt,"{'T10': ('доктор', 'JOB')}","{'T10': ('докторка', 'JOB')}"
"— Все … — прошепотів механік , і значило те тільки одне — кінець .",40,"— Все … — прошепотіла механікиня , і значило те тільки одне — кінець .",40,5764f733fff2.txt,"{'T12': ('механік', 'JOB')}","{'T12': ('механікиня', 'JOB')}"
Ступила крок до ліжка механіка . « Прощавай ! » — Макар напружився і … заплющив очі .,58,Ступила крок до ліжка механікині . « Прощавай ! » — Макар напружився і … заплющив очі .,58,5764f733fff2.txt,"{'T20': ('механіка', 'JOB')}","{'T20': ('механікині', 'JOB')}"
"Вічність … У механіка є вічність , щоби лежати з заплющеними очима і слухати музику відчаю .",66,"Вічність … У механікині є вічність , щоби лежати з заплющеними очима і слухати музику відчаю .",66,5764f733fff2.txt,"{'T24': ('механіка', 'JOB')}","{'T24': ('механікині', 'JOB')}"
Суддею став Ярослав Михайлович Новаковський .,69,Суддею стала Ярослава Михайлівна Новаковська .,69,5764f733fff2.txt,"{'T28': ('Суддею', 'JOB')}","{'T28': ('Суддею', 'JOB')}"
Мама була моєю першою вчителькою в початковій школі .,14,Мама був моїм першим вчителем в початковій школі .,14,1484f7813550.txt,"{'T10': ('вчителькою', 'JOB')}","{'T10': ('вчителем', 'JOB')}"
"Натомість на високій , скелястій , ще не залісненій Замковій горі взимку дмухали такі пронизливі вітри , що , як стверджує хроніст Бартоломей Зиморович , князь Лев у Високому Замку довго не витримав і наказав збудувати собі для життя більш комфортний Низький Замок в долині над Полтвою .",11,"Натомість на високій , скелястій , ще не залісненій Замковій горі взимку дмухали такі пронизливі вітри , що , як стверджує хроністка Барбара Зиморович , княгиня Лева у Високому Замку довго не витримала і наказала збудувати собі для життя більш комфортний Низький Замок в долині над Полтвою .",11,e8188caa466c.txt,"{'T25': ('хроніст', 'JOB'), 'T27': ('князь', 'JOB')}","{'T25': ('хроністка', 'JOB'), 'T27': ('княгиня', 'JOB')}"
"За звичкою вона мала 6 зараз гукнути служницю , щоб та принесла своїй господині ранкову легку одіж , розчесала волосся і провела до вже зготованої ванни .",46,"За звичкою він мав 6 зараз гукнути служника , щоб той приніс своїй господині ранкову легку одіж , розчесав волосся і провів до вже зготованої ванни .",46,17d3d678df81.txt,"{'T11': ('служницю', 'JOB')}","{'T11': ('служника', 'JOB')}"
"Проте Катерина не поспішала торкатися маленького мідного дзвоника , який миттю пригнав би покоївку сюди .",48,"Проте Катерина не поспішала торкатися маленького мідного дзвоника , який миттю пригнав би покоївця сюди .",48,17d3d678df81.txt,"{'T13': ('покоївку', 'JOB')}","{'T13': ('покоївця', 'JOB')}"
"Під вечір до шинку приходили музики : юнак-сопілкар , вусатий скрипаль і сивий дідок з кобзою .",123,"Під вечір до шинку приходили музики : юначка-сопілкарка , вусата скрипалька і сивий дідок з кобзою .",123,17d3d678df81.txt,"{'T41': ('музики', 'JOB'), 'T42': ('сопілкар', 'JOB'), 'T43': ('скрипаль', 'JOB')}","{'T41': ('музики', 'JOB'), 'T42': ('сопілкарка', 'JOB'), 'T43': ('скрипалька', 'JOB')}"
"Омелько , магістратський писар , бував тут частенько .",126,"Ганна , магістратська писарка , бувала тут частенько .",126,17d3d678df81.txt,"{'T45': ('магістратський писар', 'JOB')}","{'T45': ('магістратська писарка', 'JOB')}"
"Пан Бень , цей достойний урядник і відданий слуга магістрату , щойно виконавши того дня свій обов’язок у Високому Замку та гарненько виспавшись у стайні , поніс свій опис у магістрат .",140,"Пані Бень , ця достойна урядниця і віддана слуга магістрату , щойно виконавши того дня свій обов’язок у Високому Замку та гарненько виспавшись у стайні , понесла свій опис у магістрат .",140,17d3d678df81.txt,"{'T51': ('урядник', 'JOB')}","{'T51': ('урядниця', 'JOB')}"
"З-поміж цієї невдячної публіки знайшлася тільки одна співчутлива душа , себто його кум Омелько , писар .",144,"З-поміж цієї невдячної публіки знайшлася тільки одна співчутлива душа , себто його кума Олеся , писарка .",144,17d3d678df81.txt,"{'T56': ('писар', 'JOB')}","{'T56': ('писарка', 'JOB')}"
"Музики , певно , добре виспались і похмелились , бо так шкварили , що смуток пана Беня , либонь , не втримався і притьмом пустився в танець , геть забувши про господаря , якому увесь день підгризав душу .",148,"Музики , певно , добре виспались і похмелились , бо так шкварили , що смуток пана Беня , либонь , не втримався і притьмом пустився в танець , геть забувши про господаря , якому увесь день підгризав душу .",148,17d3d678df81.txt,"{'T58': ('Музики', 'JOB')}","{'T58': ('Музики', 'JOB')}"
"Тут , мов на підтвердження цих слів , з темного кутка на Омелька зиркнуло двоє здоровезних диких очей , аж у писаря мороз сипнув по шкірі і слова застрягли в горлянці .",152,"Тут , мов на підтвердження цих слів , з темного кутка на Оксану зиркнуло двоє здоровезних диких очей , аж у писарки мороз сипнув по шкірі і слова застрягли в горлянці .",152,17d3d678df81.txt,"{'T62': ('писаря', 'JOB')}","{'T62': ('писарки', 'JOB')}"
"Потім голова журі , він же заступник голови міськвиконкому , вручав на сцені палацу призи і грамоти юним переможцям .",19,"Потім голова журі , вона ж заступниця голови міськвиконкому , вручала на сцені палацу призи і грамоти юним переможцям .",19,cad2484c0cc8.txt,"{'T18': ('заступник голови міськвиконкому', 'JOB')}","{'T18': ('заступниця голови міськвиконкому', 'JOB')}"
"Один із засновників нейроестетики та крутий нейробіолог Вільянур Рамачандран назвав кілька основних і універсальних принципів естетичного сприйняття , які дозволяють нам описати загальне біологічне поняття краси .",34,"Одна із засновниць нейроестетики та крута нейробіологиня Юлія Рамачандран назвала кілька основних і універсальних принципів естетичного сприйняття , які дозволяють нам описати загальне біологічне поняття краси .",34,c28168a23912.txt,"{'T6': ('нейробіолог', 'JOB')}","{'T6': ('нейробіологиня', 'JOB')}"
"За традицією прихильників « ВВ » чекають нові пісні , шалений драйв і незабутнє спілкування із найхаризматичнішим рокером України Олегом Скрипкою .",4,"За традицією прихильників « ВВ » чекають нові пісні , шалений драйв і незабутнє спілкування із найхаризматичнішою рокеркою України Тетяною Скрипкою .",4,c375246adb0a.txt,"{'T15': ('рокером', 'JOB')}","{'T15': ('рокеркою', 'JOB')}"
"Про них говорить заступник міністра внутрішніх справ , начальник Головного слідчого управління МВС Віталій Сакал .",7,"Про них говорить заступниця міністра внутрішніх справ , начальниця Головного слідчого управління МВС Олександра Сакал .",7,766e1942f398.txt,"{'T5': ('заступник міністра внутрішніх справ', 'JOB'), 'T6': ('начальник', 'JOB')}","{'T5': ('заступниця міністра внутрішніх справ', 'JOB'), 'T6': ('начальниця', 'JOB')}"
"При цьому заступник міністра зазначив , що слідство схиляється до версії про провокації радикалів .",13,"При цьому заступниця міністра зазначила , що слідство схиляється до версії про провокації радикалів .",13,766e1942f398.txt,"{'T10': ('заступник міністра', 'JOB')}","{'T10': ('заступниця міністра', 'JOB')}"
"Окрім того , він зазначив , що 22 підозрюваних перебувають в активному відпрацюванні , включаючи депутатів Одеських обласної та міської рад .",17,"Окрім того , вона зазначила , що 22 підозрюваних перебувають в активному відпрацюванні , включаючи депутаток Одеських обласної та міської рад .",17,766e1942f398.txt,"{'T12': ('депутатів', 'JOB')}","{'T12': ('депутаток', 'JOB')}"
"Жодна інша природна зона в Україні не зазнала від рук людини таких нищівних перетворень . « Колись земля тут постійно змінювала рослинний покрив , пишаючись усім неймовірним різнобарв’ям свого гардеробу , - описує степ кандидат географічних наук Володимир Гетьман . - А тоді до неї прийшли з плугом аграрії - роздягли й вбрали в уніформу » .",12,"Жодна інша природна зона в Україні не зазнала від рук людини таких нищівних перетворень . « Колись земля тут постійно змінювала рослинний покрив , пишаючись усім неймовірним різнобарв’ям свого гардеробу , - описує степ кандидатка географічних наук Ольга Гетьман . - А тоді до неї прийшли з плугом аграрії - роздягли й вбрали в уніформу » .",12,d530671576f8.txt,"{'T4': ('кандидат географічних наук', 'JOB')}","{'T4': ('кандидатка географічних наук', 'JOB')}"
"За словами Олександра Іващенка , члена Національної академії аграрних наук , середня річна температура постійно підвищується , зменшується кількість опадів - і , відповідно , запасів вологи . « Степи півдня України - Херсонської та Запорізької областей і Криму - потерпають від дедалі сильнішої посухи .",26,"За словами Олександри Іващенко , членкині Національної академії аграрних наук , середня річна температура постійно підвищується , зменшується кількість опадів - і , відповідно , запасів вологи . « Степи півдня України - Херсонської та Запорізької областей і Криму - потерпають від дедалі сильнішої посухи .",26,d530671576f8.txt,"{'T16': ('члена', 'JOB')}","{'T16': ('членкині', 'JOB')}"
"Не треба лякатися далекості авторів , яких немає з нами .",90,"Не треба лякатися далекості авторок , яких немає з нами .",90,a1a77d3d5b33.txt,"{'T5': ('авторів', 'JOB')}","{'T5': ('авторок', 'JOB')}"
У презентації візьмуть участь наукові редакторки та автор ( к ) и збірки :,16,У презентації візьмуть участь наукові редактори та автор ( к ) и збірки :,16,f958ce8bb461.txt,"{'T16': ('наукові редакторки', 'JOB')}","{'T16': ('наукові редактори', 'JOB')}"
"Оксана Кісь — канд . істор . наук , старша наукова співробітниця , докторантка відділу соціальної антропології Інституту народознавства НАН України , голова Української асоціації дослідниць жіночої історії , м .",18,"Павло Кісь — канд . істор . наук , старший науковий співробітник , докторант відділу соціальної антропології Інституту народознавства НАН України , голова Української асоціації дослідників жіночої історії , м .",18,f958ce8bb461.txt,"{'T18': ('канд . істор . наук', 'JOB'), 'T19': ('старша наукова співробітниця', 'JOB'), 'T20': ('докторантка відділу соціальної антропології', 'JOB'), 'T22': ('голова', 'JOB')}","{'T18': ('канд . істор . наук', 'JOB'), 'T19': ('старший науковий співробітник', 'JOB'), 'T20': ('докторант відділу соціальної антропології', 'JOB'), 'T22': ('голова', 'JOB')}"
"Катерина Кобченко — канд . істор . наук , старша наукова співробітниця Центру українознавства філософського факультету Київського національного університету імені Тараса Шевченка , членка Української асоціації дослідниць жіночої історії , м .",22,"Євгеній Кобченко — канд . істор . наук , старший науковий співробітник Центру українознавства філософського факультету Київського національного університету імені Тараса Шевченка , член Української асоціації дослідників жіночої історії , м .",22,f958ce8bb461.txt,"{'T26': ('канд . істор . наук', 'JOB'), 'T27': ('старша наукова співробітниця', 'JOB')}","{'T26': ('канд . істор . наук', 'JOB'), 'T27': ('старший науковий співробітник', 'JOB')}"
"Тетяна Пастушенко — канд . істор . наук , старша наукова співробітниця відділу історії України періоду Другої світової війни Інституту історії України НАН України , членка Української асоціації усної історії , м .",26,"Віктор Пастушенко — канд . істор . наук , старший науковий співробітник відділу історії України періоду Другої світової війни Інституту історії України НАН України , член Української асоціації усної історії , м .",26,f958ce8bb461.txt,"{'T32': ('канд . істор . наук', 'JOB'), 'T33': ('старша наукова співробітниця', 'JOB')}","{'T32': ('канд . істор . наук', 'JOB'), 'T33': ('старший науковий співробітник', 'JOB')}"
"Олена Стяжкіна , письменниця , докторка історичних наук , професорка Донецького національного університету , членка Української асоціації дослідниць жіночої історії , членка Української асоціації усної історії , м .",30,"Анатолій Стяжкін , письменник , доктор історичних наук , професор Донецького національного університету , член Української асоціації дослідників жіночої історії , член Української асоціації усної історії , м .",30,f958ce8bb461.txt,"{'T40': ('письменниця', 'JOB'), 'T41': ('докторка історичних наук', 'JOB'), 'T42': ('професорка', 'JOB')}","{'T40': ('письменник', 'JOB'), 'T41': ('доктор історичних наук', 'JOB'), 'T42': ('професор', 'JOB')}"
"Володимир Гінда , канд . істор . наук , аналітик служби новин « 5 каналу » , м .",34,"Олександра Гінда , канд . істор . наук , аналітикиня служби новин « 5 каналу » , м .",34,f958ce8bb461.txt,"{'T49': ('канд . істор . наук', 'JOB'), 'T50': ('аналітик', 'JOB')}","{'T49': ('канд . істор . наук', 'JOB'), 'T50': ('аналітикиня', 'JOB')}"
"Анатолій Подольський , канд . істор . наук , директор Українського центру вивчення історії Голокосту",38,"Олена Подольська , канд . істор . наук , директорка Українського центру вивчення історії Голокосту",38,f958ce8bb461.txt,"{'T55': ('канд . істор . наук', 'JOB'), 'T56': ('директор', 'JOB')}","{'T55': ('канд . істор . наук', 'JOB'), 'T56': ('директорка', 'JOB')}"
"Модератор : Кирило Савін , керівник Представництва Фонду ім . Гайнріха Бьолля в Україні",40,"Модератор : Марія Савіна , керівниця Представництва Фонду ім . Гайнріха Бьолля в Україні",40,f958ce8bb461.txt,"{'T59': ('керівник', 'JOB')}","{'T59': ('керівниця', 'JOB')}"
"За Петербург не скажу – мабуть , для цариці таку й збудували , та все одно такого корчмаря , як наш жид Лейба , і в цариці немає .",18,"За Петербург не скажу – мабуть , для царя таку й збудували , та все одно такої корчмарки , як наша жидівка Лейба , і в царя немає .",18,d08ea0bbac66.txt,"{'T6': ('корчмаря', 'JOB')}","{'T6': ('корчмарки', 'JOB')}"
"Але ж казав я , що й у цариці такого корчмаря , як наш жид Лейба , немає – таки вигадав він штуку , щоб грошенят заробляти і засідателю не платити .",68,"Але ж казала я , що й у цариці такої корчмарки , як наша жидівка Лейба , немає – таки вигадала вона штуку , щоб грошенят заробляти і засідателю не платити .",68,d08ea0bbac66.txt,"{'T27': ('корчмаря', 'JOB')}","{'T27': ('корчмарки', 'JOB')}"
"Розказав Гиба про Пудика , і вирішили чумаки по нього сходити і в корчму привести , бо більш нема кому в корчмаря виграти .",108,"Розказала Гиба про Пудика , і вирішили чумачки по неї сходити і в корчму привести , бо більш нема кому в корчмарку виграти .",108,d08ea0bbac66.txt,"{'T43': ('корчмаря', 'JOB')}","{'T43': ('корчмарку', 'JOB')}"
"Отже , Олександр Данилович народився 30 серпня ( 11 вересня за новим стилем ) 1824 року в Черкасах у родині судового слідчого Данила Тулуба , який походив із давнього козацького роду , крім того , був власником маєтку в селі Богуславці Золотоніського повіту Полтавської губернії .",3,"Отже , Олександра Данилівна народилася 30 серпня ( 11 вересня за новим стилем ) 1824 року в Черкасах у родині судової слідчої Олександри Тулуби , яка походила із давнього козацького роду , крім того , була власницею маєтку в селі Богуславці Золотоніського повіту Полтавської губернії .",3,d81f996d0ab8.txt,"{'T14': ('судового слідчого', 'JOB')}","{'T14': ('судової слідчої', 'JOB')}"
"Із 1847 року він учитель історії та географії дворянського повітового училища в місті Златополі Чигиринського повіту Київської губернії , із серпня 1849 року – учитель історії та російської мови в Чернігівській гімназії та бібліотекар .",7,"Із 1847 року вона учителька історії та географії дворянського повітового училища в місті Златополі Чигиринського повіту Київської губернії , із серпня 1849 року – учителька історії та російської мови в Чернігівській гімназії та бібліотекарка .",7,d81f996d0ab8.txt,"{'T35': ('учитель історії та географії', 'JOB'), 'T41': ('учитель історії та російської мови', 'JOB'), 'T43': ('бібліотекар', 'JOB')}","{'T35': ('учителька історії та географії', 'JOB'), 'T41': ('учителька історії та російської мови', 'JOB'), 'T43': ('бібліотекарка', 'JOB')}"
